,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.11,0.09,1.16,1.16,-0.24,3.44,33.83,1.0
1,0.22,0.12,1.19,1.22,-1.13,2.08,13.43,1.0
2,0.01,0.05,1.16,1.16,-14.69,9.07,-1.71,1.0
3,-0.19,0.06,1.27,1.28,-12.68,16.04,-11.26,1.0
4,-0.13,0.03,1.19,1.19,-0.29,16.53,-17.99,1.0
5,-0.08,0.08,1.14,1.15,-0.87,3.65,-18.82,1.0
6,-0.03,0.1,1.17,1.17,-2.68,-3.01,-23.19,1.0
7,0.02,0.15,1.18,1.19,1.04,-0.29,-23.91,1.0
8,0.01,0.14,1.12,1.13,-5.64,2.0,-23.52,1.0
9,0.05,0.15,1.19,1.2,-0.81,-6.77,-18.94,1.0
10,-0.0,0.14,1.17,1.18,-0.84,-6.06,-15.04,1.0
11,-0.11,0.09,1.22,1.23,9.84,-3.88,-5.73,1.0
12,-0.15,0.07,1.19,1.2,25.58,-2.61,12.29,1.0
13,0.1,0.1,1.22,1.23,35.04,4.91,19.85,1.0
14,-0.04,0.13,1.12,1.13,22.03,11.58,24.49,1.0
15,-0.07,0.13,1.12,1.13,-2.96,10.33,12.21,1.0
16,0.12,0.15,1.25,1.26,-29.23,19.16,6.23,1.0
17,0.03,0.08,1.11,1.11,-25.06,6.1,7.73,1.0
18,-0.04,0.08,1.12,1.13,-19.68,-16.85,8.04,1.0
19,0.05,0.11,1.27,1.28,-17.56,-13.09,0.53,1.0
20,0.0,0.02,1.15,1.15,17.79,-8.82,7.74,1.0
21,0.01,0.08,1.09,1.1,1.28,-4.49,11.28,1.0
22,0.02,0.14,1.16,1.17,-11.11,-4.23,-0.79,1.0
23,-0.03,0.01,1.09,1.09,-8.02,13.73,-8.65,1.0
24,-0.08,0.05,1.11,1.12,-11.05,-3.79,-5.63,1.0
25,-0.04,0.09,1.19,1.19,-22.36,-9.77,-7.81,1.0
26,0.02,0.07,1.12,1.12,-21.16,-10.67,-5.82,1.0
27,-0.02,0.05,1.19,1.19,-1.27,-7.29,10.47,1.0
28,-0.07,0.09,1.12,1.13,-13.52,0.06,13.2,1.0
29,0.07,0.09,1.19,1.2,-12.62,14.94,-0.86,1.0
30,0.04,0.1,1.11,1.12,-14.25,-4.88,-1.14,1.0
31,0.03,0.05,1.18,1.18,-23.58,-12.7,0.89,1.0
32,-0.08,-0.04,1.11,1.11,0.75,-10.67,18.91,1.0
33,-0.03,0.02,1.15,1.15,-27.16,-4.01,41.66,1.0
34,0.1,0.16,1.19,1.21,-37.05,-5.16,25.06,1.0
35,0.04,0.08,1.05,1.06,-46.44,-20.18,26.27,1.0
36,0.04,0.13,1.16,1.17,-66.42,-2.7,0.09,1.0
37,0.01,0.08,1.17,1.17,-73.79,49.78,-19.95,1.0
38,0.08,0.0,1.09,1.09,-63.76,62.78,-18.92,1.0
39,-0.13,-0.06,1.09,1.1,-49.26,78.47,-63.11,1.0
40,0.23,-0.19,0.91,0.96,-49.33,84.41,-33.04,1.0
41,0.21,-0.05,0.77,0.8,-102.88,89.34,5.86,7.0
42,0.51,0.32,0.91,1.09,-20.35,153.56,-14.67,7.0
43,1.05,0.18,0.87,1.37,-51.95,245.22,-27.97,7.0
44,1.58,0.13,-0.61,1.7,-7.93,50.52,-1.46,7.0
45,0.91,0.12,-0.02,0.91,-0.41,1.7,-0.74,7.0
46,0.89,0.12,0.0,0.89,-0.15,0.2,-0.72,7.0
47,0.89,0.12,0.0,0.89,-0.15,0.21,-0.7,7.0
48,0.88,0.12,0.0,0.89,-0.16,0.14,-0.66,7.0
49,0.89,0.12,0.0,0.89,-1.65,-1.08,-0.49,7.0
50,0.89,0.12,0.0,0.89,0.31,0.81,-0.77,7.0
51,0.88,0.13,0.0,0.89,-0.77,-0.34,-0.55,7.0
52,0.89,0.12,0.01,0.89,1.11,1.1,-0.96,7.0
53,0.88,0.12,0.0,0.89,-0.1,0.24,-0.74,7.0
54,0.88,0.12,0.0,0.89,-0.13,0.22,-0.71,7.0
55,0.88,0.12,0.0,0.89,-0.15,0.19,-0.72,7.0
56,0.88,0.12,0.0,0.89,-0.15,0.15,-0.7,5.0
57,0.88,0.12,0.0,0.89,-0.15,0.21,-0.7,5.0
58,0.89,0.12,0.0,0.89,-0.13,0.21,-0.73,5.0
59,0.88,0.12,0.0,0.89,-0.14,0.21,-0.75,5.0
60,0.88,0.12,0.0,0.89,-0.13,0.2,-0.71,5.0
61,0.88,0.13,0.0,0.89,-0.3,0.11,-0.72,5.0
62,0.89,0.13,0.0,0.89,-0.14,0.18,-0.58,5.0
63,0.88,0.12,0.0,0.89,-0.26,0.27,-0.53,5.0
64,0.88,0.12,0.0,0.89,0.03,0.08,-0.85,6.0
65,0.89,0.12,-0.01,0.9,0.55,-2.41,-0.54,6.0
66,0.86,0.13,-0.09,0.88,0.72,-11.09,-0.94,6.0
67,0.9,0.16,0.0,0.92,3.89,-21.06,-0.46,6.0
68,0.8,0.16,-0.19,0.84,10.69,-61.72,4.04,6.0
69,0.73,0.12,-0.09,0.74,10.25,-98.82,-2.57,6.0
70,0.57,0.06,0.22,0.62,13.54,-104.59,-2.29,6.0
71,0.39,0.03,0.37,0.54,14.28,-92.12,3.07,6.0
72,0.27,0.03,0.49,0.56,12.68,-81.74,4.5,6.0
73,0.16,0.05,0.62,0.64,10.02,-70.11,3.07,6.0
74,0.11,0.04,0.72,0.73,9.3,-65.25,0.89,6.0
75,0.06,0.01,0.83,0.84,8.48,-56.07,1.88,6.0
76,0.04,0.06,0.94,0.94,8.8,-51.54,-1.98,6.0
77,0.02,0.01,1.16,1.16,4.69,-37.61,1.52,6.0
78,0.0,0.04,1.14,1.14,1.92,-13.08,-1.14,6.0
