,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.01,-0.07,1.04,1.05,-8.15,-4.52,-4.62,1.0
1,0.03,-0.13,1.09,1.09,0.25,-1.86,-1.1,1.0
2,0.02,-0.08,1.07,1.07,-1.08,2.66,3.16,1.0
3,0.02,-0.03,1.06,1.06,-4.92,6.16,5.63,1.0
4,-0.01,-0.03,1.01,1.01,-1.9,11.56,-3.78,1.0
5,0.0,-0.04,0.95,0.95,19.44,14.77,-9.75,1.0
6,-0.02,-0.01,0.94,0.94,6.77,-19.58,-7.27,1.0
7,-0.08,0.07,1.09,1.1,24.24,-12.34,-18.06,1.0
8,-0.03,0.08,1.07,1.08,36.6,10.34,-21.24,1.0
9,-0.02,-0.03,0.99,0.99,17.86,15.87,-16.87,1.0
10,-0.01,-0.12,1.06,1.07,1.72,11.71,-0.96,1.0
11,0.09,-0.03,1.07,1.07,7.91,8.83,27.2,1.0
12,0.07,0.03,1.05,1.05,25.59,18.31,20.4,1.0
13,-0.02,-0.08,1.01,1.01,4.73,25.34,12.38,1.0
14,0.14,-0.04,0.91,0.92,-20.67,-2.48,19.95,1.0
15,-0.05,-0.06,1.05,1.05,-36.3,8.54,10.16,1.0
16,0.05,0.08,0.95,0.95,-13.64,-32.33,36.19,1.0
17,0.17,0.24,0.98,1.02,-92.24,-27.34,-50.26,1.0
18,0.06,-0.0,1.09,1.09,-110.09,13.21,-56.44,1.0
19,0.33,-0.13,0.96,1.02,-106.82,1.0,-2.53,1.0
20,-1.03,-0.8,0.49,1.4,-222.85,51.48,10.82,1.0
21,0.22,-0.15,0.75,0.8,-220.77,75.57,-85.59,1.0
22,0.53,0.26,0.55,0.81,-38.03,162.04,-30.03,7.0
23,0.96,0.13,0.81,1.26,-42.59,234.89,-37.67,7.0
24,1.58,0.14,-0.69,1.73,-13.1,45.63,-12.63,7.0
25,0.91,0.13,-0.02,0.92,-0.58,1.69,-1.15,7.0
26,0.89,0.13,0.0,0.9,-0.17,0.21,-0.74,7.0
27,0.9,0.12,-0.0,0.9,-2.46,-2.04,-0.57,7.0
28,0.87,0.16,0.01,0.89,-11.28,-4.15,4.66,7.0
29,0.88,0.13,-0.0,0.89,2.51,0.99,-0.31,7.0
30,0.87,0.16,0.01,0.89,-6.09,-1.99,0.37,7.0
31,0.85,0.12,-0.04,0.86,27.68,13.85,-5.24,7.0
32,0.89,0.12,0.0,0.89,0.73,0.61,-0.97,7.0
33,0.89,0.12,0.0,0.89,-0.12,0.21,-0.74,7.0
34,0.89,0.13,0.0,0.89,-0.13,0.17,-0.74,7.0
35,0.89,0.13,0.0,0.89,-0.13,0.16,-0.69,7.0
36,0.89,0.13,0.0,0.89,-0.15,0.2,-0.7,7.0
37,0.89,0.12,0.0,0.89,-0.15,0.21,-0.71,5.0
38,0.89,0.13,0.0,0.89,-0.15,0.18,-0.72,5.0
39,0.89,0.13,0.0,0.89,-0.15,0.18,-0.69,5.0
40,0.89,0.13,0.0,0.89,-0.18,0.21,-0.75,5.0
41,0.89,0.13,0.0,0.89,-0.13,0.21,-0.74,5.0
42,0.89,0.13,0.0,0.89,-0.12,0.21,-0.73,5.0
43,0.89,0.12,0.0,0.89,-0.14,0.2,-0.73,5.0
44,0.89,0.12,0.0,0.89,-0.19,0.17,-0.68,5.0
45,0.89,0.13,0.0,0.89,-0.2,0.11,-0.64,5.0
46,0.89,0.13,0.0,0.89,-0.16,0.13,-0.66,5.0
47,0.88,0.12,0.0,0.89,-1.31,-0.75,-0.55,5.0
48,0.88,0.14,0.0,0.89,-1.9,-0.89,-0.65,5.0
49,0.89,0.12,0.0,0.9,8.42,5.96,-2.01,6.0
50,0.89,0.13,0.0,0.89,0.16,0.37,-0.79,6.0
51,0.89,0.12,0.0,0.89,-0.11,0.18,-0.68,6.0
52,0.88,0.12,0.0,0.89,-0.37,0.36,-0.69,6.0
53,0.91,0.12,-0.01,0.92,1.05,-0.66,-0.31,6.0
54,0.98,0.12,-0.44,1.08,4.87,-25.9,14.09,6.0
55,0.83,0.17,-0.49,0.98,20.36,-120.99,5.52,6.0
56,0.73,0.15,0.31,0.81,24.75,-148.9,3.07,6.0
57,0.43,0.04,0.54,0.69,18.79,-111.58,3.26,6.0
58,0.25,0.04,0.55,0.6,15.39,-90.46,4.74,6.0
59,0.15,0.06,0.71,0.73,12.43,-78.33,1.93,6.0
60,0.09,-0.0,0.84,0.84,12.09,-71.3,0.39,6.0
