,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,-0.01,0.03,0.98,0.98,-0.42,1.95,0.01,1.0
1,-0.01,0.03,0.98,0.98,-0.68,1.84,-0.09,1.0
2,-0.01,0.03,0.97,0.97,-0.14,2.15,-0.09,1.0
3,-0.01,0.03,0.97,0.97,0.08,1.83,-0.13,1.0
4,-0.01,0.03,0.96,0.96,-0.58,1.26,0.02,1.0
5,-0.01,0.03,0.97,0.97,-0.53,0.23,0.13,1.0
6,-0.06,0.03,0.95,0.95,-1.0,-2.38,-1.51,1.0
7,0.0,0.12,0.97,0.97,-22.68,-9.0,-2.42,1.0
8,0.01,0.08,0.99,0.99,-44.48,-5.09,-24.54,1.0
9,0.02,0.08,1.02,1.03,-6.33,-0.59,-47.55,1.0
10,-0.02,-0.04,0.98,0.99,17.87,5.64,-35.94,1.0
11,-0.04,-0.0,0.96,0.96,9.5,7.18,-16.98,1.0
12,-0.11,0.06,0.93,0.94,3.21,12.2,-18.12,1.0
13,-0.12,-0.05,0.87,0.88,-25.74,13.17,-23.47,1.0
14,-0.03,-0.1,0.9,0.9,-41.54,18.44,2.23,1.0
15,0.05,-0.12,0.88,0.89,-42.61,-11.26,42.78,1.0
16,0.08,-0.08,0.87,0.88,-22.39,-17.44,60.61,1.0
17,0.09,-0.08,0.85,0.86,-50.46,-35.69,64.68,1.0
18,0.1,-0.06,0.85,0.86,-71.85,-44.83,47.65,1.0
19,-0.1,-0.06,0.99,0.99,-23.69,11.79,19.81,1.0
20,0.12,-0.22,0.87,0.9,-12.91,36.11,-34.34,1.0
21,0.01,-0.04,0.73,0.73,-87.49,72.95,-89.97,1.0
22,0.18,-0.19,0.73,0.78,-146.98,108.92,-65.22,1.0
23,0.52,-0.02,0.51,0.73,-74.26,93.95,-40.09,1.0
24,0.58,-0.1,0.09,0.6,-24.57,117.96,-47.76,1.0
25,0.73,-0.06,0.4,0.84,-47.57,111.6,-48.78,1.0
26,1.51,-1.61,-1.05,2.45,-138.76,186.4,-44.49,7.0
27,0.88,0.04,0.21,0.9,-26.67,67.66,9.9,7.0
28,0.99,0.07,-0.02,0.99,35.36,-28.55,-8.76,7.0
29,0.94,0.07,-0.01,0.94,2.28,2.45,-0.33,7.0
30,0.91,0.08,-0.12,0.92,-2.51,2.59,0.12,7.0
31,0.91,0.08,-0.11,0.92,-0.48,1.44,-0.08,7.0
32,0.9,0.08,-0.11,0.91,-0.18,0.95,0.04,7.0
33,0.91,0.08,-0.11,0.92,-0.06,0.23,-0.07,7.0
34,0.9,0.08,-0.11,0.91,0.93,-0.04,-1.03,7.0
35,0.91,0.08,-0.1,0.92,-0.42,3.28,-0.28,7.0
36,0.91,0.08,-0.11,0.92,-0.37,1.36,-0.14,7.0
37,0.91,0.08,-0.1,0.92,0.48,0.7,0.12,7.0
38,0.91,0.08,-0.12,0.92,3.38,-0.4,-0.53,7.0
39,0.87,0.06,-0.1,0.88,16.34,-4.95,-0.96,7.0
40,0.89,0.03,-0.08,0.89,1.94,1.74,-0.78,7.0
41,0.89,0.04,-0.09,0.9,-3.63,2.87,-0.78,7.0
42,0.89,0.07,-0.16,0.91,-0.69,1.0,0.3,7.0
43,0.89,0.01,-0.05,0.89,3.91,0.99,-6.74,5.0
44,0.9,0.05,-0.11,0.91,0.32,1.68,-4.74,5.0
45,0.9,0.04,-0.09,0.9,-2.18,-0.53,-1.43,5.0
46,0.92,0.04,-0.11,0.92,-4.43,0.94,-1.09,5.0
47,0.91,0.02,-0.12,0.92,-1.35,2.73,-3.99,5.0
48,0.86,0.1,-0.1,0.87,-3.98,0.11,-0.43,5.0
49,0.9,0.06,-0.1,0.9,-0.86,0.96,0.19,5.0
50,0.89,0.06,-0.11,0.9,-0.41,0.99,0.05,5.0
51,0.89,0.06,-0.11,0.9,-0.38,1.01,-0.04,5.0
52,0.89,0.06,-0.11,0.9,-0.28,1.01,-0.02,5.0
53,0.89,0.06,-0.11,0.9,-0.3,1.01,-0.08,5.0
54,0.89,0.06,-0.11,0.9,-0.1,0.99,-0.07,5.0
55,0.89,0.06,-0.11,0.9,-0.27,0.93,-0.09,5.0
56,0.89,0.06,-0.1,0.9,-0.22,1.03,-0.08,5.0
57,0.9,0.06,-0.1,0.91,-0.22,0.68,0.17,5.0
58,0.89,0.06,-0.11,0.9,-0.13,1.05,-0.09,5.0
59,0.9,0.07,-0.12,0.91,3.21,-0.22,-0.41,6.0
60,0.89,-0.04,-0.24,0.93,7.07,-9.29,3.7,6.0
61,0.84,0.06,-0.48,0.97,10.1,-50.36,6.8,6.0
62,0.78,0.04,-0.16,0.8,7.96,-95.92,2.64,6.0
63,0.62,0.04,0.19,0.65,4.44,-82.79,0.75,6.0
64,0.46,-0.08,0.08,0.47,3.78,-68.93,4.24,6.0
65,0.35,-0.03,0.12,0.37,5.29,-76.2,14.63,6.0
66,0.24,0.07,0.28,0.37,6.41,-82.92,15.98,6.0
67,0.17,0.1,0.5,0.54,3.03,-78.09,7.29,6.0
68,0.09,0.07,0.68,0.69,1.69,-69.99,-1.55,6.0
69,0.05,0.03,0.82,0.82,1.11,-59.84,-7.67,6.0
70,0.01,0.0,0.87,0.87,1.41,-40.74,-3.57,6.0
71,0.01,0.01,0.93,0.93,1.42,-35.83,-0.48,6.0
