,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.02,-0.1,1.05,1.05,3.17,-4.91,1.49,1.0
1,0.02,-0.05,1.07,1.07,0.51,-6.08,2.48,1.0
2,0.02,-0.06,1.1,1.11,0.21,-3.88,-0.7,1.0
3,0.02,-0.07,1.08,1.08,0.69,-1.01,0.37,1.0
4,0.02,-0.05,1.08,1.08,-0.76,-1.93,-0.84,1.0
5,0.02,-0.07,1.1,1.1,2.13,2.26,-1.31,1.0
6,0.02,-0.06,1.07,1.07,-2.32,0.02,-1.63,1.0
7,0.02,-0.07,1.1,1.1,-0.97,1.77,-3.47,1.0
8,-0.02,-0.1,1.06,1.06,-2.62,0.31,-4.54,1.0
9,0.06,-0.02,1.03,1.04,-6.51,-9.34,-10.6,1.0
10,0.04,-0.06,1.11,1.11,-14.78,-10.83,-18.62,1.0
11,-0.01,-0.01,1.07,1.07,-14.48,-8.5,-27.04,1.0
12,-0.02,0.03,1.06,1.06,-4.63,-2.73,-32.95,1.0
13,-0.08,0.0,0.98,0.98,8.72,6.57,-36.86,1.0
14,-0.11,-0.14,0.98,1.0,-8.98,6.23,-30.76,1.0
15,0.04,-0.17,1.04,1.05,-48.84,14.27,-1.81,1.0
16,0.09,-0.12,1.02,1.04,-31.38,12.77,25.08,1.0
17,0.08,-0.08,1.02,1.02,2.79,1.86,18.85,1.0
18,-0.04,-0.18,1.03,1.05,15.85,3.18,22.26,1.0
19,-0.13,-0.21,1.1,1.13,11.0,14.71,40.74,1.0
20,0.09,-0.12,1.0,1.01,29.58,16.57,45.33,1.0
21,0.14,-0.06,0.94,0.95,17.87,5.78,16.65,1.0
22,0.03,-0.12,0.87,0.88,0.52,-11.51,-0.11,1.0
23,0.01,-0.12,0.93,0.94,4.27,-1.38,17.16,1.0
24,0.14,-0.06,0.87,0.88,-7.38,-0.46,19.96,1.0
25,0.14,-0.04,0.93,0.94,-38.01,-15.83,17.23,1.0
26,-0.09,-0.12,1.01,1.03,-55.7,-16.19,22.38,1.0
27,-0.1,-0.13,0.99,1.0,-44.47,-6.96,23.66,1.0
28,0.17,-0.06,0.97,0.98,-76.86,3.61,-2.03,1.0
29,0.05,-0.12,0.96,0.97,-137.34,-0.61,-3.88,1.0
30,-0.01,-0.04,1.07,1.07,-135.04,-34.58,-0.41,1.0
31,0.14,0.14,0.97,0.99,-168.29,5.82,-45.56,1.0
32,-1.03,-0.42,0.84,1.39,-217.37,35.76,-42.5,1.0
33,0.31,0.23,0.87,0.95,-96.0,132.92,-4.0,1.0
34,0.38,-0.08,0.3,0.49,38.2,160.6,-22.45,1.0
35,0.8,0.02,0.81,1.14,-35.9,193.65,-12.06,7.0
36,1.76,0.25,-0.94,2.01,-23.43,163.48,14.44,7.0
37,0.93,0.13,-0.06,0.94,-0.25,4.79,0.33,7.0
38,0.89,0.13,0.0,0.89,-0.14,0.34,-0.63,7.0
39,0.88,0.12,0.0,0.89,-0.18,0.18,-0.68,7.0
40,0.88,0.12,0.0,0.89,-0.21,-0.07,-1.17,7.0
41,0.89,0.12,0.0,0.9,-0.41,0.07,-0.38,7.0
42,0.88,0.13,0.0,0.89,0.22,0.37,-0.91,7.0
43,0.88,0.13,0.0,0.89,-0.16,0.33,-0.73,7.0
44,0.88,0.12,0.0,0.89,-0.09,0.19,-0.69,7.0
45,0.88,0.13,0.0,0.89,-0.26,0.23,-0.67,7.0
46,0.88,0.13,0.0,0.89,-0.12,0.18,-0.63,7.0
47,0.88,0.13,0.0,0.89,-0.11,0.18,-0.63,7.0
48,0.88,0.13,0.0,0.89,-0.12,0.18,-0.7,5.0
49,0.88,0.13,0.0,0.89,-0.13,0.21,-0.64,5.0
50,0.88,0.13,0.0,0.89,-0.2,0.17,-0.66,5.0
51,0.89,0.12,0.0,0.9,0.01,0.1,-0.62,5.0
52,0.88,0.12,-0.0,0.89,-1.16,-1.35,-0.47,5.0
53,0.88,0.13,-0.01,0.89,0.68,-0.62,-0.64,5.0
54,0.88,0.12,-0.0,0.89,0.9,-0.83,-0.51,5.0
55,0.88,0.12,-0.01,0.89,0.28,-1.06,-0.57,5.0
56,0.87,0.12,-0.0,0.88,1.64,-3.53,1.84,5.0
57,0.88,0.09,0.01,0.88,-1.12,1.38,-1.22,5.0
58,0.88,0.09,-0.04,0.88,-1.31,0.35,-0.87,5.0
59,0.86,0.09,-0.22,0.9,3.44,-10.53,0.32,6.0
60,0.83,0.14,-0.16,0.86,5.16,-42.57,-3.51,6.0
61,0.77,0.07,-0.18,0.8,11.43,-76.0,0.66,6.0
62,0.67,0.04,-0.0,0.67,15.57,-99.66,4.37,6.0
63,0.5,0.09,0.19,0.55,16.47,-108.65,8.31,6.0
64,0.35,0.07,0.43,0.56,15.37,-108.12,4.29,6.0
65,0.2,0.07,0.74,0.77,12.69,-87.7,2.7,6.0
66,0.1,0.02,0.78,0.79,8.88,-59.94,0.91,6.0
67,0.05,0.03,0.85,0.85,6.78,-50.96,-7.8,6.0
68,0.02,0.04,0.95,0.95,6.3,-40.53,0.77,6.0
69,0.01,0.02,1.01,1.01,4.33,-26.12,0.8,6.0
70,-0.0,0.03,0.97,0.97,3.22,-20.24,0.63,6.0
71,-0.0,0.02,0.99,1.0,3.66,-21.93,-0.39,6.0
