,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.0,-0.01,1.03,1.03,-0.52,-0.37,-1.45,1.0
1,0.0,-0.01,1.03,1.03,-0.44,0.27,-0.99,1.0
2,0.0,-0.0,1.02,1.02,-0.54,0.31,-0.89,1.0
3,0.0,-0.01,1.03,1.03,-0.94,0.1,-1.12,1.0
4,0.0,0.0,1.0,1.0,-0.46,-1.12,-1.83,1.0
5,-0.04,0.06,1.05,1.05,-5.54,-4.12,-7.49,1.0
6,0.03,0.1,1.03,1.03,2.17,-1.18,-35.18,1.0
7,-0.01,0.03,1.04,1.04,28.73,1.28,-39.46,1.0
8,-0.01,0.01,1.0,1.0,5.59,-11.18,-35.64,1.0
9,-0.08,-0.02,1.0,1.0,-13.17,-13.03,-26.78,1.0
10,-0.08,-0.09,1.04,1.05,-24.68,-0.87,-15.86,1.0
11,-0.06,-0.13,1.03,1.04,-12.88,14.81,8.96,1.0
12,0.05,-0.11,1.0,1.01,0.37,19.97,24.25,1.0
13,0.07,-0.04,0.98,0.98,9.65,15.34,23.6,1.0
14,-0.06,-0.1,1.04,1.04,19.91,11.3,25.25,1.0
15,-0.13,-0.11,1.07,1.09,26.91,27.8,33.03,1.0
16,0.07,-0.0,0.98,0.99,35.81,28.18,22.28,1.0
17,0.11,-0.06,0.91,0.92,22.52,9.9,9.45,1.0
18,0.09,-0.06,0.98,0.99,-3.37,7.59,7.99,1.0
19,0.01,-0.04,0.94,0.94,-2.2,-4.59,10.79,1.0
20,0.1,0.02,1.01,1.02,16.97,-7.44,5.31,1.0
21,0.03,-0.03,0.93,0.93,2.54,-0.02,2.98,1.0
22,-0.12,-0.05,0.99,1.0,8.79,0.85,-9.83,1.0
23,0.12,-0.09,0.85,0.86,-6.88,-10.48,-10.04,1.0
24,0.05,-0.14,0.87,0.88,-44.71,-34.86,4.14,1.0
25,0.07,-0.04,0.82,0.82,-64.26,-38.64,13.27,1.0
26,0.03,-0.1,0.95,0.96,-82.83,-27.98,11.69,1.0
27,-0.07,-0.09,0.94,0.95,-92.21,-10.88,16.75,1.0
28,-0.08,-0.06,1.07,1.07,-68.98,-4.8,18.68,1.0
29,0.18,0.07,1.0,1.02,-85.63,-1.14,11.53,1.0
30,0.15,0.11,1.01,1.03,-112.74,16.41,2.39,1.0
31,-0.42,0.34,0.92,1.07,-158.69,75.48,-41.36,1.0
32,0.34,-0.11,0.49,0.61,-52.83,125.5,-85.39,1.0
33,0.43,-0.15,0.27,0.53,-154.2,75.21,-43.03,1.0
34,1.0,0.22,0.98,1.42,-136.63,239.53,7.15,1.0
35,1.7,-0.54,-0.69,1.91,-59.84,-65.91,-18.1,7.0
36,1.3,-0.08,1.15,1.74,183.37,-40.2,140.8,7.0
37,0.79,0.1,-0.09,0.8,25.32,2.06,-11.24,7.0
38,0.88,0.11,-0.0,0.89,0.34,-0.05,1.44,7.0
39,0.88,0.12,0.0,0.89,-0.05,0.18,-0.68,7.0
40,0.88,0.12,0.01,0.89,0.12,0.14,-0.73,7.0
41,0.88,0.12,0.0,0.89,-0.1,0.22,-0.7,7.0
42,0.87,0.14,0.0,0.88,-6.2,-4.51,-0.67,7.0
43,0.87,0.13,0.01,0.88,-0.02,0.12,-2.72,7.0
44,0.87,0.14,-0.0,0.88,6.38,5.37,-1.47,7.0
45,0.88,0.12,0.0,0.89,0.2,0.51,-0.76,7.0
46,0.88,0.12,0.0,0.89,-0.17,0.18,-0.68,7.0
47,0.88,0.12,0.0,0.89,-0.04,0.11,-0.67,7.0
48,0.88,0.12,0.0,0.89,0.06,-0.1,-0.59,7.0
49,0.88,0.12,0.0,0.89,-0.18,0.21,-0.72,7.0
