,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,-0.01,0.03,0.98,0.98,-1.57,1.52,0.47,1.0
1,-0.01,0.03,0.97,0.97,0.28,2.32,0.73,1.0
2,-0.01,0.04,0.97,0.97,-0.43,0.9,0.73,1.0
3,-0.01,0.03,0.98,0.98,0.3,1.3,0.37,1.0
4,-0.01,0.04,0.98,0.98,-0.3,2.04,0.11,1.0
5,-0.01,0.03,0.97,0.97,-0.01,1.14,-0.47,1.0
6,-0.04,0.07,0.95,0.95,-1.48,-0.11,-2.23,1.0
7,0.02,0.12,0.98,0.99,-38.99,-0.45,-20.35,1.0
8,-0.02,0.08,0.94,0.94,-26.65,23.26,-20.65,1.0
9,0.01,0.09,0.91,0.91,-9.85,7.94,-16.46,1.0
10,-0.03,0.11,0.95,0.95,8.23,3.09,-12.23,1.0
11,-0.06,0.15,0.96,0.98,35.99,13.94,-24.83,1.0
12,-0.11,0.06,0.86,0.87,44.07,17.16,-40.24,1.0
13,-0.14,-0.08,0.88,0.89,-1.7,12.22,-21.92,1.0
14,0.06,-0.08,0.88,0.89,6.09,16.89,6.74,1.0
15,0.05,-0.09,0.89,0.89,16.23,3.63,34.07,1.0
16,0.14,-0.06,0.82,0.84,2.25,-7.44,49.14,1.0
17,0.03,-0.11,0.82,0.83,-44.52,-18.05,48.55,1.0
18,-0.1,-0.11,0.92,0.93,-78.76,-25.76,48.4,1.0
19,0.11,-0.09,0.89,0.9,-68.66,-26.42,39.39,1.0
20,0.02,-0.12,0.86,0.87,-120.63,-17.67,21.2,1.0
21,-0.03,0.02,0.94,0.94,-67.94,47.79,-32.12,1.0
22,-0.18,-0.27,0.74,0.81,-32.11,96.49,-132.62,1.0
23,0.34,-0.05,0.67,0.76,-82.75,51.03,-53.76,1.0
24,0.42,-0.03,0.7,0.81,-99.66,38.01,-29.81,1.0
25,0.57,-0.05,0.44,0.73,-195.51,78.9,-50.67,1.0
26,0.87,0.06,0.42,0.97,-71.06,152.57,13.85,1.0
27,0.97,0.14,0.95,1.36,-2.08,-0.61,1.98,7.0
28,0.94,0.1,-0.21,0.97,-2.83,14.45,6.08,7.0
29,0.89,0.09,-0.11,0.9,-0.24,1.37,0.09,7.0
30,0.89,0.09,-0.11,0.9,-0.2,1.04,-0.08,7.0
31,0.89,0.09,-0.11,0.9,-0.19,1.03,-0.12,7.0
32,0.89,0.09,-0.11,0.9,-0.21,1.0,-0.08,7.0
33,0.89,0.09,-0.11,0.9,-0.21,1.02,-0.09,7.0
34,0.88,0.09,-0.11,0.9,-0.23,0.7,-0.56,7.0
35,0.88,0.09,-0.11,0.89,-0.35,0.16,-0.21,7.0
36,0.89,0.09,-0.1,0.9,-0.24,1.45,-0.27,7.0
37,0.89,0.09,-0.11,0.9,-0.19,1.13,-0.16,7.0
38,0.89,0.09,-0.11,0.9,-0.18,1.1,-0.08,7.0
39,0.89,0.09,-0.11,0.9,-0.15,1.03,-0.08,7.0
40,0.89,0.09,-0.11,0.9,-0.12,0.99,-0.11,7.0
41,0.89,0.09,-0.11,0.9,-0.2,1.05,-0.11,7.0
42,0.89,0.09,-0.11,0.9,-0.41,1.1,-0.11,5.0
43,0.89,0.09,-0.11,0.9,-0.19,1.0,-0.11,5.0
44,0.89,0.09,-0.11,0.9,-0.11,1.04,-0.08,5.0
45,0.89,0.09,-0.11,0.9,-0.27,1.04,-0.08,5.0
46,0.89,0.09,-0.11,0.9,-0.25,1.02,-0.12,5.0
47,0.89,0.09,-0.11,0.9,-0.22,1.05,-0.1,5.0
48,0.89,0.09,-0.11,0.9,-0.1,1.01,-0.05,5.0
49,0.89,0.09,-0.11,0.9,-0.31,0.39,-0.25,5.0
50,0.89,0.09,-0.11,0.9,0.15,0.78,-0.14,5.0
51,0.88,0.09,-0.11,0.9,0.01,0.94,-0.12,5.0
52,0.89,0.09,-0.11,0.9,-0.25,1.04,-0.07,5.0
53,0.88,0.09,-0.12,0.89,1.31,0.53,-0.26,6.0
54,0.87,0.09,-0.25,0.91,-1.29,-8.81,1.69,6.0
55,0.87,0.09,0.08,0.87,0.07,-15.6,0.0,6.0
56,0.81,0.06,-0.32,0.87,4.25,-41.74,12.21,6.0
57,0.76,0.06,-0.26,0.81,9.86,-75.95,4.14,6.0
58,0.64,0.07,-0.05,0.65,10.45,-97.22,3.44,6.0
59,0.47,0.04,0.19,0.51,9.34,-94.08,5.68,6.0
60,0.33,0.04,0.26,0.42,9.47,-84.08,3.08,6.0
61,0.22,0.05,0.42,0.48,8.23,-77.36,3.92,6.0
62,0.13,0.02,0.59,0.6,7.38,-67.19,1.06,6.0
63,0.08,0.03,0.66,0.67,7.13,-60.59,3.37,6.0
