,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.08,-0.23,1.01,1.04,4.59,5.61,0.75,1.0
1,0.06,-0.22,1.01,1.04,3.52,4.12,-1.45,1.0
2,0.07,-0.2,1.01,1.03,-0.28,0.09,-5.9,1.0
3,0.06,-0.19,1.01,1.03,-1.72,-3.77,-9.64,1.0
4,0.05,-0.17,1.01,1.02,-4.05,-6.0,-15.37,1.0
5,0.02,-0.18,1.03,1.04,3.09,-10.14,-21.38,1.0
6,0.04,-0.19,1.05,1.07,8.85,-11.13,-23.97,1.0
7,-0.04,-0.24,1.05,1.08,6.21,-8.88,-20.25,1.0
8,0.01,-0.23,1.08,1.1,4.83,3.06,-13.33,1.0
9,0.06,-0.25,1.04,1.07,9.81,9.94,2.14,1.0
10,0.01,-0.27,1.0,1.04,-14.62,3.6,19.31,1.0
11,0.08,-0.24,1.0,1.03,-13.27,-2.35,20.05,1.0
12,0.09,-0.24,1.03,1.06,-18.13,-17.44,22.42,1.0
13,0.04,-0.25,1.13,1.16,-0.75,-15.07,22.79,1.0
14,0.08,-0.21,1.09,1.11,17.12,2.57,16.76,1.0
15,0.07,-0.25,0.97,1.0,-12.77,4.1,25.96,1.0
16,0.09,-0.13,1.16,1.17,-28.41,-3.26,26.58,1.0
17,0.02,-0.24,1.0,1.03,-30.72,-4.09,30.8,1.0
18,0.11,-0.2,1.12,1.14,-6.33,2.32,18.09,1.0
19,0.08,-0.23,1.0,1.03,10.27,16.68,0.72,1.0
20,0.12,-0.23,0.98,1.01,-27.14,11.33,9.11,1.0
21,0.08,-0.12,0.99,1.0,-44.74,3.93,9.71,1.0
22,0.09,-0.2,0.88,0.91,-34.37,15.83,11.92,1.0
23,0.17,-0.23,0.84,0.89,-92.47,-10.18,-19.27,1.0
24,0.09,-0.32,0.94,1.0,-139.59,0.71,5.06,1.0
25,0.11,-0.28,0.84,0.9,-134.54,-8.68,-1.18,1.0
26,0.21,-0.28,0.86,0.93,-127.95,-7.56,-6.61,1.0
27,0.44,-0.05,0.71,0.84,15.14,131.18,-34.32,1.0
28,0.35,-0.1,0.48,0.61,-60.04,114.65,-6.93,7.0
29,0.41,0.13,0.32,0.53,-18.85,130.11,4.03,7.0
30,0.89,0.11,0.81,1.2,-37.74,177.7,-6.74,7.0
31,1.68,0.2,-1.05,1.99,-17.48,120.82,5.3,7.0
32,0.92,0.09,-0.15,0.93,-0.79,4.35,0.14,7.0
33,0.89,0.09,-0.11,0.9,-0.21,1.09,-0.03,7.0
34,0.89,0.09,-0.11,0.9,-0.22,1.04,-0.01,7.0
35,0.89,0.09,-0.11,0.9,-0.21,1.04,-0.02,7.0
36,0.89,0.09,-0.11,0.9,-0.23,1.02,-0.04,7.0
37,0.89,0.09,-0.11,0.9,-0.2,1.03,-0.03,7.0
38,0.89,0.09,-0.11,0.9,-0.22,1.02,-0.02,7.0
39,0.89,0.09,-0.11,0.9,-0.32,0.68,-0.04,7.0
40,0.89,0.09,-0.11,0.9,-1.58,-0.3,-0.02,7.0
41,0.89,0.09,-0.11,0.9,-1.19,0.34,-0.43,7.0
42,0.89,0.09,-0.11,0.9,-0.86,0.91,-0.15,7.0
43,0.89,0.09,-0.11,0.9,0.14,1.32,-0.04,7.0
44,0.89,0.09,-0.11,0.9,-0.22,1.07,-0.01,7.0
45,0.89,0.09,-0.11,0.9,-0.18,1.03,-0.05,7.0
46,0.89,0.09,-0.11,0.9,-0.21,1.04,0.02,7.0
47,0.89,0.09,-0.11,0.9,-0.2,1.02,-0.02,5.0
48,0.89,0.09,-0.11,0.9,-0.19,1.04,-0.05,5.0
49,0.89,0.09,-0.11,0.9,-0.22,1.07,-0.04,5.0
50,0.89,0.09,-0.11,0.9,-0.23,1.05,0.02,5.0
51,0.89,0.09,-0.11,0.9,-0.17,1.01,-0.01,5.0
52,0.89,0.09,-0.11,0.9,-0.23,1.05,0.05,5.0
53,0.89,0.09,-0.11,0.9,-0.22,1.0,0.05,5.0
54,0.89,0.09,-0.11,0.9,0.15,0.79,0.03,5.0
55,0.89,0.09,-0.11,0.9,0.33,0.59,-0.01,5.0
56,0.89,0.08,-0.11,0.9,0.6,0.15,-0.08,5.0
57,0.89,0.08,-0.15,0.9,-0.09,-0.69,0.1,6.0
58,0.87,0.09,-0.15,0.89,0.3,-7.1,-1.67,6.0
59,0.87,0.06,-0.11,0.88,2.97,-14.58,1.4,6.0
60,0.83,0.03,-0.36,0.91,7.44,-25.62,1.76,6.0
61,0.77,0.05,-0.25,0.81,11.35,-50.9,-1.74,6.0
62,0.68,0.03,-0.07,0.69,13.14,-68.3,1.89,6.0
63,0.57,0.03,-0.0,0.57,15.33,-74.5,3.66,6.0
64,0.45,0.01,0.08,0.46,16.37,-80.69,3.41,6.0
65,0.34,-0.02,0.26,0.43,15.87,-79.27,3.02,6.0
66,0.23,-0.03,0.41,0.47,14.75,-73.08,1.95,6.0
67,0.15,-0.05,0.55,0.58,12.49,-61.9,1.76,6.0
68,0.09,-0.04,0.65,0.66,10.59,-51.27,2.34,6.0
69,0.05,-0.05,0.72,0.73,7.8,-37.36,0.29,6.0
70,0.03,-0.08,0.77,0.77,6.24,-29.57,0.27,6.0
